time,qei_theta,qei_omega_filtered,qei_alpha_estimate,reference_position,reference_velocity,reference_acceleration
4.837,0,0,0,0,0,0
4.838,0,0,0,0,0,0
4.839,0,0,0,0,0,0
4.84,0,0,0,0,0,0
4.841,0,0,0,0,0,0
4.842,0,0,0,0,0,0
4.843,0,0,0,0,0,0
4.844,0,0,0,0,0,0
4.845,0,0,0,0,0,0
4.846,0,0,0,0,0,0
4.847,0,0,0,0,0,0
4.848,0,0,0,0,0,0
4.849,0,0,0,0,0,0
4.85,0,0,0,0,0,0
4.851,0,0,0,0,0,0
4.852,0,0,0,0,0,0
4.853,0,0,0,0,0,0
4.854,0,0,0,0,0,0
4.855,0,0,0,0,0,0
4.856,0,0,0,0,0,0
4.857,0,0,0,0,0,0
4.858,0,0,0,0,0,0
4.859,0,0,0,0,0,0
4.86,0,0,0,0,0,0
4.861,0,0,0,0,0,0
4.862,0,0,0,0,0,0
4.863,0,0,0,0,0,0
4.864,0,0,0,0,0,0
4.865,0,0,0,0,0,0
4.866,0,0,0,0,0,0
4.867,0,0,0,0,0,0
4.868,0,0,0,0,0,0
4.869,0,0,0,0,0,0
4.87,0,0,0,0,0,0
4.871,0,0,0,0,0,0
4.872,0,0,0,0,0,0
4.873,0,0,0,0,0,0
4.874,0,0,0,0,0,0
4.875,0,0,0,0,0,0
4.876,0,0,0,0,0,0
4.877,0,0,0,0,0,0
4.878,0,0,0,0,0,0
4.879,0,0,0,0,0,0
4.88,0,0,0,0,0,0
4.881,0,0,0,0,0,0
4.882,0,0,0,0,0,0
4.883,0,0,0,0,0,0
4.884,0,0,0,0,0,0
4.885,0,0,0,0,0,0
4.886,0,0,0,0,0,0
4.887,0,0,0,0,0,0
4.888,0,0,0,0,0,0
4.889,0,0,0,0,0,0
4.89,0,0,0,0,0,0
4.891,0,0,0,0,0,0
4.892,0,0,0,0,0,0
4.893,0,0,0,0,0,0
4.894,0,0,0,0,0,0
4.895,0,0,0,0,0,0
4.896,0,0,0,0,0,0
4.897,0,0,0,0,0,0
4.898,0,0,0,0,0,0
4.899,0,0,0,0,0,0
4.9,0,0,0,0,0,0
4.901,0,0,0,0,0,0
4.902,0,0,0,0,0,0
4.903,0,0,0,0,0,0
4.904,0,0,0,0,0,0
4.905,0,0,0,0,0,0
4.906,0,0,0,0,0,0
4.907,0,0,0,0,0,0
4.908,0,0,0,0,0,0
4.909,0,0,0,0,0,0
4.91,0,0,0,0,0,0
4.911,0,0,0,0,0,0
4.912,0,0,0,0,0,0
4.913,0,0,0,0,0,0
4.914,0,0,0,0,0,0
4.915,0,0,0,0,0,0
4.916,0,0,0,0,0,0
4.917,0,0,0,0,0,0
4.918,0,0,0,0,0,0
4.919,0,0,0,0,0,0
4.92,0,0,0,0,0,0
4.921,0,0,0,0,0,0
4.922,0,0,0,0,0,0
4.923,0,0,0,0,0,0
4.924,0,0,0,0,0,0
4.925,0,0,0,0,0,0
4.926,0,0,0,0,0,0
4.927,0,0,0,0,0,0
4.928,0,0,0,0,0,0
4.929,0,0,0,0,0,0
4.93,0,0,0,0,0,0
4.931,0,0,0,0,0,0
4.932,0,0,0,0,0,0
4.933,0,0,0,0,0,0
4.934,0,0,0,0,0,0
4.935,0,0,0,0,0,0
4.936,0,0,0,0,0,0
4.937,0,0,0,0,0,0
4.938,0,0,0,0,0,0
4.939,0,0,0,0,0,0
4.94,0,0,0,0,0,0
4.941,0,0,0,0,0,0
4.942,0,0,0,0,0,0
4.943,0,0,0,0,0,0
4.944,0,0,0,0,0,0
4.945,0,0,0,0,0,0
4.946,0,0,0,0,0,0
4.947,0,0,0,0,0,0
4.948,0,0,0,0,0,0
4.949,0,0,0,0,0,0
4.95,0,0,0,0,0,0
4.951,0,0,0,0,0,0
4.952,0,0,0,0,0,0
4.953,0,0,0,0,0,0
4.954,0,0,0,0,0,0
4.955,0,0,0,0,0,0
4.956,0,0,0,0,0,0
4.957,0,0,0,0,0,0
4.958,0,0,0,0,0,0
4.959,0,0,0,0,0,0
4.96,0,0,0,0,0,0
4.961,0,0,0,0,0,0
4.962,0,0,0,0,0,0
4.963,0,0,0,0,0,0
4.964,0,0,0,0,0,0
4.965,0,0,0,0,0,0
4.966,0,0,0,0,0,0
4.967,0,0,0,0,0,0
4.968,0,0,0,0,0,0
4.969,0,0,0,0,0,0
4.97,0,0,0,0,0,0
4.971,0,0,0,0,0,0
4.972,0,0,0,0,0,0
4.973,0,0,0,0,0,0
4.974,0,0,0,0,0,0
4.975,0,0,0,0,0,0
4.976,0,0,0,0,0,0
4.977,0,0,0,0,0,0
4.978,0,0,0,0,0,0
4.979,0,0,0,0,0,0
4.98,0,0,0,0,0,0
4.981,0,0,0,0,0,0
4.982,0,0,0,0,0,0
4.983,0,0,0,0,0,0
4.984,0,0,0,0,0,0
4.985,0,0,0,0,0,0
4.986,0,0,0,0,0,0
4.987,0,0,0,0,0,0
4.988,0,0,0,0,0,0
4.989,0,0,0,0,0,0
4.99,0,0,0,0,0,0
4.991,0,0,0,0,0,0
4.992,0,0,0,0,0,0
4.993,0,0,0,0,0,0
4.994,0,0,0,0,0,0
4.995,0,0,0,0,0,0
4.996,0,0,0,0,0,0
4.997,0,0,0,0,0,0
4.998,0,0,0,0,0,0
4.999,0,0,0,0,0,0
5,0,0,0,0,0,0
5.001,0,0,0,0,0,0
5.002,0,0,0,0,0,0
5.003,0,0,0,0,0,0
5.004,0,0,0,0,0,0
5.005,0,0,0,0,0,0
5.006,0,0,0,0,0,0
5.007,0,0,0,0,0,0
5.008,0,0,0,0,0,0
5.009,0,0,0,0,0,0
5.01,0,0,0,0,0,0
5.011,0,0,0,0,0,0
5.012,0,0,0,0,0,0
5.013,0,0,0,0,0,0
5.014,0,0,0,0,0,0
5.015,0,0,0,0,0,0
5.016,0,0,0,0,0,0
5.017,0,0,0,0,0,0
5.018,0,0,0,0,0,0
5.019,0,0,0,0,0,0
5.02,0,0,0,0,0,0
5.021,0,0,0,0,0,0
5.022,0,0,0,0,0,0
5.023,0,0,0,0,0,0
5.024,0,0,0,0,0,0
5.025,0,0,0,0,0,0
5.026,0,0,0,0,0,0
5.027,0,0,0,0,0,0
5.028,0,0,0,0,0,0
5.029,0,0,0,0,0,0
5.03,0,0,0,0,0,0
5.031,0,0,0,0,0,0
5.032,0,0,0,0,0,0
5.033,0,0,0,0,0,0
5.034,0,0,0,0,0,0
5.035,0,0,0,0,0,0
5.036,0,0,0,0,0,0
5.037,0,0,0,0,0,0
5.038,0,0,0,0,0,0
5.039,0,0,0,0,0,0
5.04,0,0,0,0,0,0
5.041,0,0,0,0,0,0
5.042,0,0,0,0,0,0
5.043,0,0,0,0,0,0
5.044,0,0,0,0,0,0
5.045,0,0,0,0,0,0
5.046,0,0,0,0,0,0
5.047,0,0,0,0,0,0
5.048,0,0,0,0,0,0
5.049,0,0,0,0,0,0
5.05,0,0,0,0,0,0
5.051,0,0,0,0,0,0
5.052,0,0,0,0,0,0
5.053,0,0,0,0,0,0
5.054,0,0,0,0,0,0
5.055,0,0,0,0,0,0
5.056,0,0,0,0,0,0
5.057,0,0,0,0,0,0
5.058,0,0,0,0,0,0
5.059,0,0,0,0,0,0
5.06,0,0,0,0,0,0
5.061,0,0,0,0,0,0
5.062,0,0,0,0,0,0
5.063,0,0,0,0,0,0
5.064,0,0,0,0,0,0
5.065,0,0,0,0,0,0
5.066,0,0,0,0,0,0
5.067,0,0,0,0,0,0
5.068,0,0,0,0,0,0
5.069,0,0,0,0,0,0
5.07,0,0,0,0,0,0
5.071,0,0,0,0,0,0
5.072,0,0,0,0,0,0
5.073,0,0,0,0,0,0
5.074,0,0,0,0,0,0
5.075,0,0,0,0,0,0
5.076,0,0,0,0,0,0
5.077,0,0,0,0,0,0
5.078,0,0,0,0,0,0
5.079,0,0,0,0,0,0
5.08,0,0,0,0,0,0
5.081,0,0,0,0,0,0
5.082,0,0,0,0,0,0
5.083,0,0,0,0,0,0
5.084,0,0,0,0,0,0
5.085,0,0,0,0,0,0
5.086,0,0,0,0,0,0
5.087,0,0,0,0,0,0
5.088,0,0,0,0,0,0
5.089,0,0,0,0,0,0
5.09,0,0,0,0,0,0
5.091,0,0,0,0,0,0
5.092,0,0,0,0,0,0
5.093,0,0,0,0,0,0
5.094,0,0,0,0,0,0
5.095,0,0,0,0,0,0
5.096,0,0,0,0,0,0
5.097,0,0,0,0,0,0
5.098,0,0,0,0,0,0
5.099,0,0,0,0,0,0
5.1,0,0,0,0,0,0
5.101,0,0,0,0,0,0
5.102,0,0,0,0,0,0
5.103,0,0,0,0,0,0
5.104,0,0,0,0,0,0
5.105,0,0,0,0,0,0
5.106,0,0,0,0,0,0
5.107,0,0,0,0,0,0
5.108,0,0,0,0,0,0
5.109,0,0,0,0,0,0
5.11,0,0,0,0,0,0
5.111,0,0,0,0,0,0
5.112,0,0,0,0,0,0
5.113,0,0,0,0,0,0
5.114,0,0,0,0,0,0
5.115,0,0,0,0,0,0
5.116,0,0,0,0,0,0
5.117,0,0,0,0,0,0
5.118,0,0,0,0,0,0
5.119,0,0,0,0,0,0
5.12,0,0,0,0,0,0
5.121,0,0,0,0,0,0
5.122,0,0,0,0,0,0
5.123,0,0,0,0,0,0
5.124,0,0,0,0,0,0
5.125,0,0,0,0,0,0
5.126,0,0,0,0,0,0
5.127,0,0,0,0,0,0
5.128,0,0,0,0,0,0
5.129,0,0,0,0,0,0
5.13,0,0,0,0,0,0
5.131,0,0,0,0,0,0
5.132,0,0,0,0,0,0
5.133,0,0,0,0,0,0
5.134,0,0,0,0,0,0
5.135,0,0,0,0,0,0
5.136,0,0,0,0,0,0
5.137,0,0,0,0,0,0
5.138,0,0,0,0,0,0
5.139,0,0,0,0,0,0
5.14,0,0,0,0,0,0
5.141,0,0,0,0,0,0
5.142,0,0,0,0,0,0
5.143,0,0,0,0,0,0
5.144,0,0,0,0,0,0
5.145,0,0,0,0,0,0
5.146,0,0,0,0,0,0
5.147,0,0,0,0,0,0
5.148,0,0,0,0,0,0
5.149,0,0,0,0,0,0
5.15,0,0,0,0,0,0
5.151,0,0,0,0,0,0
5.152,0,0,0,0,0,0
5.153,0,0,0,0,0,0
5.154,0,0,0,0,0,0
5.155,0,0,0,0,0,0
5.156,0,0,0,0,0,0
5.157,0,0,0,0,0,0
5.158,0,0,0,0,0,0
5.159,0,0,0,0,0,0
5.16,0,0,0,0,0,0
5.161,0,0,0,0,0,0
5.162,0,0,0,0,0,0
5.163,0,0,0,0,0,0
5.164,0,0,0,0,0,0
5.165,0,0,0,0,0,0
5.166,0,0,0,0,0,0
5.167,0,0,0,0,0,0
5.168,0,0,0,0,0,0
5.169,0,0,0,0,0,0
5.17,0,0,0,0,0,0
5.171,0,0,0,0,0,0
5.172,0,0,0,0,0,0
5.173,0,0,0,0,0,0
5.174,0,0,0,0,0,0
5.175,0,0,0,0,0,0
5.176,0,0,0,0,0,0
5.177,0,0,0,0,0,0
5.178,0,0,0,0,0,0
5.179,0,0,0,0,0,0
5.18,0,0,0,0,0,0
5.181,0,0,0,0,0,0
5.182,0,0,0,0,0,0
5.183,0,0,0,0,0,0
5.184,0,0,0,0,0,0
5.185,0,0,0,0,0,0
5.186,0,0,0,0,0,0
5.187,0,0,0,0,0,0
5.188,0,0,0,0,0,0
5.189,0,0,0,0,0,0
5.19,0,0,0,0,0,0
5.191,0,0,0,0,0,0
5.192,0,0,0,0,0,0
5.193,0,0,0,0,0,0
5.194,0,0,0,0,0,0
5.195,0,0,0,0,0,0
5.196,0,0,0,0,0,0
5.197,0,0,0,0,0,0
5.198,0,0,0,0,0,0
5.199,0,0,0,0,0,0
5.2,0,0,0,0,0,0
5.201,0,0,0,0,0,0
5.202,0,0,0,0,0,0
5.203,0,0,0,0,0,0
5.204,0,0,0,0,0,0
5.205,0,0,0,0,0,0
5.206,0,0,0,0,0,0
5.207,0,0,0,0,0,0
5.208,0,0,0,0,0,0
5.209,0,0,0,0,0,0
5.21,0,0,0,0,0,0
5.211,0,0,0,0,0,0
5.212,0,0,0,0,0,0
5.213,0,0,0,0,0,0
5.214,0,0,0,0,0,0
5.215,0,0,0,0,0,0
5.216,0,0,0,0,0,0
5.217,0,0,0,0,0,0
5.218,0,0,0,0,0,0
5.219,0,0,0,0,0,0
5.22,0,0,0,0,0,0
5.221,0,0,0,0,0,0
5.222,0,0,0,0,0,0
5.223,0,0,0,0,0,0
5.224,0,0,0,0,0,0
5.225,0,0,0,0,0,0
5.226,0,0,0,0,0,0
5.227,0,0,0,0,0,0
5.228,0,0,0,0,0,0
5.229,0,0,0,0,0,0
5.23,0,0,0,0,0,0
5.231,0,0,0,0,0,0
5.232,0,0,0,0,0,0
5.233,0,0,0,0,0,0
5.234,0,0,0,0,0,0
5.235,0,0,0,0,0,0
5.236,0,0,0,0,0,0
5.237,0,0,0,0,0,0
5.238,0,0,0,0,0,0
5.239,0,0,0,0,0,0
5.24,0,0,0,0,0,0
5.241,0,0,0,0,0,0
5.242,0,0,0,0,0,0
5.243,0,0,0,0,0,0
5.244,0,0,0,0,0,0
5.245,0,0,0,0,0,0
5.246,0,0,0,0,0,0
5.247,0,0,0,0,0,0
5.248,0,0,0,0,0,0
5.249,0,0,0,0,0,0
5.25,0,0,0,0,0,0
5.251,0,0,0,0,0,0
5.252,0,0,0,0,0,0
5.253,0,0,0,0,0,0
5.254,0,0,0,0,0,0
5.255,0,0,0,0,0,0
5.256,0,0,0,0,0,0
5.257,0,0,0,0,0,0
5.258,0,0,0,0,0,0
5.259,0,0,0,0,0,0
5.26,0,0,0,0,0,0
5.261,0,0,0,0,0,0
5.262,0,0,0,0,0,0
5.263,0,0,0,0,0,0
5.264,0,0,0,0,0,0
5.265,0,0,0,0,0,0
5.266,0,0,0,0,0,0
5.267,0,0,0,0,0,0
5.268,0,0,0,0,0,0
5.269,0,0,0,0,0,0
5.27,0,0,0,0,0,0
5.271,0,0,0,0,0,0
5.272,0,0,0,0,0,0
5.273,0,0,0,0,0,0
5.274,0,0,0,0,0,0
5.275,0,0,0,0,0,0
5.276,0,0,0,0,0,0
5.277,0,0,0,0,0,0
5.278,0,0,0,0,0,0
5.279,0,0,0,0,0,0
5.28,0,0,0,0,0,0
5.281,0,0,0,0,0,0
5.282,0,0,0,0,0,0
5.283,0,0,0,0,0,0
5.284,0,0,0,0,0,0
5.285,0,0,0,0,0,0
5.286,0,0,0,0,0,0
5.287,0,0,0,0,0,0
5.288,0,0,0,0,0,0
5.289,0,0,0,0,0,0
5.29,0,0,0,0,0,0
5.291,0,0,0,0,0,0
5.292,0,0,0,0,0,0
5.293,0,0,0,0,0,0
5.294,0,0,0,0,0,0
5.295,0,0,0,0,0,0
5.296,0,0,0,0,0,0
5.297,0,0,0,0,0,0
5.298,0,0,0,0,0,0
5.299,0,0,0,0,0,0
5.3,0,0,0,0,0,0
5.301,0,0,0,0,0,0
5.302,0,0,0,0,0,0
5.303,0,0,0,0,0,0
5.304,0,0,0,0,0,0
5.305,0,0,0,0,0,0
5.306,0,0,0,0,0,0
5.307,0,0,0,0,0,0
5.308,0,0,0,0,0,0
5.309,0,0,0,0,0,0
5.31,0,0,0,0,0,0
5.311,0,0,0,0,0,0
5.312,0,0,0,0,0,0
5.313,0,0,0,0,0,0
5.314,0,0,0,0,0,0
5.315,0,0,0,0,0,0
5.316,0,0,0,0,0,0
5.317,0,0,0,0,0,0
5.318,0,0,0,0,0,0
5.319,0,0,0,0,0,0
5.32,0,0,0,0,0,0
5.321,0,0,0,0,0,0
5.322,0,0,0,0,0,0
5.323,0,0,0,0,0,0
5.324,0,0,0,0,0,0
5.325,0,0,0,0,0,0
5.326,0,0,0,0,0,0
5.327,0,0,0,0,0,0
5.328,0,0,0,0,0,0
5.329,0,0,0,0,0,0
5.33,0,0,0,0,0,0
5.331,0,0,0,0,0,0
5.332,0,0,0,0,0,0
5.333,0,0,0,0,0,0
5.334,0,0,0,0,0,0
5.335,0,0,0,0,0,0
5.336,0,0,0,0,0,0
5.337,0,0,0,0,0,0
5.338,0,0,0,0,0,0
5.339,0,0,0,0,0,0
5.34,0,0,0,0,0,0
5.341,0,0,0,0,0,0
5.342,0,0,0,0,0,0
5.343,0,0,0,0,0,0
5.344,0,0,0,0,0,0
5.345,0,0,0,0,0,0
5.346,0,0,0,0,0,0
5.347,0,0,0,0,0,0
5.348,0,0,0,0,0,0
5.349,0,0,0,0,0,0
5.35,0,0,0,0,0,0
5.351,0,0,0,0,0,0
5.352,0,0,0,0,0,0
5.353,0,0,0,0,0,0
5.354,0,0,0,0,0,0
5.355,0,0,0,0,0,0
5.356,0,0,0,0,0,0
5.357,0,0,0,0,0,0
5.358,0,0,0,0,0,0
5.359,0,0,0,0,0,0
5.36,0,0,0,0,0,0
5.361,0,0,0,0,0,0
5.362,0,0,0,0,0,0
5.363,0,0,0,0,0,0
5.364,0,0,0,0,0,0
5.365,0,0,0,0,0,0
5.366,0,0,0,0,0,0
5.367,0,0,0,0,0,0
5.368,0,0,0,0,0,0
5.369,0,0,0,0,0,0
5.37,0,0,0,0,0,0
5.371,0,0,0,0,0,0
5.372,0,0,0,0,0,0
5.373,0,0,0,0,0,0
5.374,0,0,0,0,0,0
5.375,0,0,0,0,0,0
5.376,0,0,0,0,0,0
5.377,0,0,0,0,0,0
5.378,0,0,0,0,0,0
5.379,0,0,0,0,0,0
5.38,0,0,0,0,0,0
5.381,0,0,0,0,0,0
5.382,0,0,0,0,0,0
5.383,0,0,0,0,0,0
5.384,0,0,0,0,0,0
5.385,0,0,0,0,0,0
5.386,0,0,0,0,0,0
5.387,0,0,0,0,0,0
5.388,0,0,0,0,0,0
5.389,0,0,0,0,0,0
5.39,0,0,0,0,0,0
5.391,0,0,0,0,0,0
5.392,0,0,0,0,0,0
5.393,0,0,0,0,0,0
5.394,0,0,0,0,0,0
5.395,0,0,0,0,0,0
5.396,0,0,0,0,0,0
5.397,0,0,0,0,0,0
5.398,0,0,0,0,0,0
5.399,0,0,0,0,0,0
5.4,0,0,0,0,0,0
5.401,0,0,0,0,0,0
5.402,0,0,0,0,0,0
5.403,0,0,0,0,0,0
5.404,0,0,0,0,0,0
5.405,0,0,0,0,0,0
5.406,0,0,0,0,0,0
5.407,0,0,0,0,0,0
5.408,0,0,0,0,0,0
5.409,0,0,0,0,0,0
5.41,0,0,0,0,0,0
5.411,0,0,0,0,0,0
5.412,0,0,0,0,0,0
5.413,0,0,0,0,0,0
5.414,0,0,0,0,0,0
5.415,0,0,0,0,0,0
5.416,0,0,0,0,0,0
5.417,0,0,0,0,0,0
5.418,0,0,0,0,0,0
5.419,0,0,0,0,0,0
5.42,0,0,0,0,0,0
5.421,0,0,0,0,0,0
5.422,0,0,0,0,0,0
5.423,0,0,0,0,0,0
5.424,0,0,0,0,0,0
5.425,0,0,0,0,0,0
5.426,0,0,0,0,0,0
5.427,0,0,0,0,0,0
5.428,0,0,0,0,0,0
5.429,0,0,0,0,0,0
5.43,0,0,0,0,0,0
5.431,0,0,0,0,0,0
5.432,0,0,0,0,0,0
5.433,0,0,0,0,0,0
5.434,0,0,0,0,0,0
5.435,0,0,0,0,0,0
5.436,0,0,0,0,0,0
5.437,0,0,0,0,0,0
5.438,0,0,0,0,0,0
5.439,0,0,0,0,0,0
5.44,0,0,0,0,0,0
5.441,0,0,0,0,0,0
5.442,0,0,0,0,0,0
5.443,0,0,0,0,0,0
5.444,0,0,0,0,0,0
5.445,0,0,0,0,0,0
5.446,0,0,0,0,0,0
5.447,0,0,0,0,0,0
5.448,0,0,0,0,0,0
5.449,0,0,0,0,0,0
5.45,0,0,0,0,0,0
5.451,0,0,0,0,0,0
5.452,0,0,0,0,0,0
5.453,0,0,0,0,0,0
5.454,0,0,0,0,0,0
5.455,0,0,0,0,0,0
5.456,0,0,0,0,0,0
5.457,0,0,0,0,0,0
5.458,0,0,0,0,0,0
5.459,0,0,0,0,0,0
5.46,0,0,0,0,0,0
5.461,0,0,0,0,0,0
5.462,0,0,0,0,0,0
5.463,0,0,0,0,0,0
5.464,0,0,0,0,0,0
5.465,0,0,0,0,0,0
5.466,0,0,0,0,0,0
5.467,0,0,0,0,0,0
5.468,0,0,0,0,0,0
5.469,0,0,0,0,0,0
5.47,0,0,0,0,0,0
5.471,0,0,0,0,0,0
5.472,0,0,0,0,0,0
5.473,0,0,0,0,0,0
5.474,0,0,0,0,0,0
5.475,0,0,0,0,0,0
5.476,0,0,0,0,0,0
5.477,0,0,0,0,0,0
5.478,0,0,0,0,0,0
5.479,0,0,0,0,0,0
5.48,0,0,0,0,0,0
5.481,0,0,0,0,0,0
5.482,0,0,0,0,0,0
5.483,0,0,0,0,0,0
5.484,0,0,0,0,0,0
5.485,0,0,0,0,0,0
5.486,0,0,0,0,0,0
5.487,0,0,0,0,0,0
5.488,0,0,0,0,0,0
5.489,0,0,0,0,0,0
5.49,0,0,0,0,0,0
5.491,0,0,0,0,0,0
5.492,0,0,0,0,0,0
5.493,0,0,0,0,0,0
5.494,0,0,0,0,0,0
5.495,0,0,0,0,0,0
5.496,0,0,0,0,0,0
5.497,0,0,0,0,0,0
5.498,0,0,0,0,0,0
5.499,0,0,0,0,0,0
5.5,0,0,0,0,0,0
5.501,0,0,0,0,0,0
5.502,0,0,0,0,0,0
5.503,0,0,0,0,0,0
5.504,0,0,0,0,0,0
5.505,0,0,0,0,0,0
5.506,0,0,0,0,0,0
5.507,0,0,0,0,0,0
5.508,0,0,0,0,0,0
5.509,0,0,0,0,0,0
5.51,0,0,0,0,0,0
5.511,0,0,0,0,0,0
5.512,0,0,0,0,0,0
5.513,0,0,0,0,0,0
5.514,0,0,0,0,0,0
5.515,0,0,0,0,0,0
5.516,0,0,0,0,0,0
5.517,0,0,0,0,0,0
5.518,0,0,0,0,0,0
5.519,0,0,0,0,0,0
5.52,0,0,0,0,0,0
5.521,0,0,0,0,0,0
5.522,0,0,0,0,0,0
5.523,0,0,0,0,0,0
5.524,0,0,0,0,0,0
5.525,0,0,0,0,0,0
5.526,0,0,0,0,0,0
5.527,0,0,0,0,0,0
5.528,0,0,0,0,0,0
5.529,0,0,0,0,0,0
5.53,0,0,0,0,0,0
5.531,0,0,0,0,0,0
5.532,0,0,0,0,0,0
5.533,0,0,0,0,0,0
5.534,0,0,0,0,0,0
5.535,0,0,0,0,0,0
5.536,0,0,0,0,0,0
5.537,0,0,0,0,0,0
5.538,0,0,0,0,0,0
5.539,0,0,0,0,0,0
5.54,0,0,0,0,0,0
5.541,0,0,0,0,0,0
5.542,0,0,0,0,0,0
5.543,0,0,0,0,0,0
5.544,0,0,0,0,0,0
5.545,0,0,0,0,0,0
5.546,0,0,0,0,0,0
5.547,0,0,0,0,0,0
5.548,0,0,0,0,0,0
5.549,0,0,0,0,0,0
5.55,0,0,0,0,0,0
5.551,0,0,0,0,0,0
5.552,0,0,0,0,0,0
5.553,0,0,0,0,0,0
5.554,0,0,0,0,0,0
5.555,0,0,0,0,0,0
5.556,0,0,0,0,0,0
5.557,0,0,0,0,0,0
5.558,0,0,0,0,0,0
5.559,0,0,0,0,0,0
5.56,0,0,0,0,0,0
5.561,0,0,0,0,0,0
5.562,0,0,0,0,0,0
5.563,0,0,0,0,0,0
5.564,0,0,0,0,0,0
5.565,0,0,0,0,0,0
5.566,0,0,0,0,0,0
5.567,0,0,0,0,0,0
5.568,0,0,0,0,0,0
5.569,0,0,0,0,0,0
5.57,0,0,0,0,0,0
5.571,0,0,0,0,0,0
5.572,0,0,0,0,0,0
5.573,0,0,0,0,0,0
5.574,0,0,0,0,0,0
5.575,0,0,0,0,0,0
5.576,0,0,0,0,0,0
5.577,0,0,0,0,0,0
5.578,0,0,0,0,0,0
5.579,0,0,0,0,0,0
5.58,0,0,0,0,0,0
5.581,0,0,0,0,0,0
5.582,0,0,0,0,0,0
5.583,0,0,0,0,0,0
5.584,0,0,0,0,0,0
5.585,0,0,0,0,0,0
5.586,0,0,0,0,0,0
5.587,0,0,0,0,0,0
5.588,0,0,0,0,0,0
5.589,0,0,0,0,0,0
5.59,0,0,0,0,0,0
5.591,0,0,0,0,0,0
5.592,0,0,0,0,0,0
5.593,0,0,0,0,0,0
5.594,0,0,0,0,0,0
5.595,0,0,0,0,0,0
5.596,0,0,0,0,0,0
5.597,0,0,0,0,0,0
5.598,0,0,0,0,0,0
5.599,0,0,0,0,0,0
5.6,0,0,0,0,0,0
5.601,0,0,0,0,0,0
5.602,0,0,0,0,0,0
5.603,0,0,0,0,0,0
5.604,0,0,0,0,0,0
5.605,0,0,0,0,0,0
5.606,0,0,0,0,0,0
5.607,0,0,0,0,0,0
5.608,0,0,0,0,0,0
5.609,0,0,0,0,0,0
5.61,0,0,0,0,0,0
5.611,0,0,0,0,0,0
5.612,0,0,0,0,0,0
5.613,0,0,0,0,0,0
5.614,0,0,0,0,0,0
5.615,0,0,0,0,0,0
5.616,0,0,0,0,0,0
5.617,0,0,0,0,0,0
5.618,0,0,0,0,0,0
5.619,0,0,0,0,0,0
5.62,0,0,0,0,0,0
5.621,0,0,0,0,0,0
5.622,0,0,0,0,0,0
5.623,0,0,0,0,0,0
5.624,0,0,0,0,0,0
5.625,0,0,0,0,0,0
5.626,0,0,0,0,0,0
5.627,0,0,0,0,0,0
5.628,0,0,0,0,0,0
5.629,0,0,0,0,0,0
5.63,0,0,0,0,0,0
5.631,0,0,0,0,0,0
5.632,0,0,0,0,0,0
5.633,0,0,0,0,0,0
5.634,0,0,0,0,0,0
5.635,0,0,0,0,0,0
5.636,0,0,0,0,0,0
5.637,0,0,0,0,0,0
5.638,0,0,0,0,0,0
5.639,0,0,0,0,0,0
5.64,0,0,0,0,0,0
5.641,0,0,0,0,0,0
5.642,0,0,0,0,0,0
5.643,0,0,0,0,0,0
5.644,0,0,0,0,0,0
5.645,0,0,0,0,0,0
5.646,0,0,0,0,0,0
5.647,0,0,0,0,0,0
5.648,0,0,0,0,0,0
5.649,0,0,0,0,0,0
5.65,0,0,0,0,0,0
5.651,0,0,0,0,0,0
5.652,0,0,0,0,0,0
5.653,0,0,0,0,0,0
5.654,0,0,0,0,0,0
5.655,0,0,0,0,0,0
5.656,0,0,0,0,0,0
5.657,0,0,0,0,0,0
5.658,0,0,0,0,0,0
5.659,0,0,0,0,0,0
5.66,0,0,0,0,0,0
5.661,0,0,0,0,0,0
5.662,0,0,0,0,0,0
5.663,0,0,0,0,0,0
5.664,0,0,0,0,0,0
5.665,0,0,0,0,0,0
5.666,0,0,0,0,0,0
5.667,0,0,0,0,0,0
5.668,0,0,0,0,0,0
5.669,0,0,0,0,0,0
5.67,0,0,0,0,0,0
5.671,0,0,0,0,0,0
5.672,0,0,0,0,0,0
5.673,0,0,0,0,0,0
5.674,0,0,0,0,0,0
5.675,0,0,0,0,0,0
5.676,0,0,0,0,0,0
5.677,0,0,0,0,0,0
5.678,0,0,0,0,0,0
5.679,0,0,0,0,0,0
5.68,0,0,0,0,0,0
5.681,0,0,0,0,0,0
5.682,0,0,0,0,0,0
5.683,0,0,0,0,0,0
5.684,0,0,0,0,0,0
5.685,0,0,0,0,0,0
5.686,0,0,0,0,0,0
5.687,0,0,0,0,0,0
5.688,0,0,0,0,0,0
5.689,0,0,0,0,0,0
5.69,0,0,0,0,0,0
5.691,0,0,0,0,0,0
5.692,0,0,0,0,0,0
5.693,0,0,0,0,0,0
5.694,0,0,0,0,0,0
5.695,0,0,0,0,0,0
5.696,0,0,0,0,0,0
5.697,0,0,0,0,0,0
5.698,0,0,0,0,0,0
5.699,0,0,0,0,0,0
5.7,0,0,0,0,0,0
5.701,0,0,0,0,0,0
5.702,0,0,0,0,0,0
5.703,0,0,0,0,0,0
5.704,0,0,0,0,0,0
5.705,0,0,0,0,0,0
5.706,0,0,0,0,0,0
5.707,0,0,0,0,0,0
5.708,0,0,0,0,0,0
